solution,k,persona_id,dimension,mean_per_1000_words,global_mean_per_1000_words,lift_vs_global,persona_nome_auto
granular_k10,10,granular_k10_p08,positivo_encantamento,1.8599989256984923,0.8699011404539279,2.1381727637785555,cuidado pessoal e pele/corpo + identidade e representatividade
granular_k10,10,granular_k10_p08,sensorial_perfume_prazer,6.044688171611416,3.8699544260650725,1.5619533219561939,cuidado pessoal e pele/corpo + identidade e representatividade
granular_k10,10,granular_k10_p08,praticidade_rotina_conveniencia,4.444208015951352,4.213859423694209,1.0546645175114078,cuidado pessoal e pele/corpo + identidade e representatividade
granular_k10,10,granular_k10_p08,familia_social_influencia,2.7511352042289476,2.7583215737943223,0.9973946585366806,cuidado pessoal e pele/corpo + identidade e representatividade
granular_k10,10,granular_k10_p08,negativo_rejeicao,0.8828253098419545,0.974057503881747,0.9063379793531487,cuidado pessoal e pele/corpo + identidade e representatividade
granular_k10,10,granular_k10_p08,preco_valor_promocao,2.376904058260804,2.813144434161926,0.8449278428069464,cuidado pessoal e pele/corpo + identidade e representatividade
granular_k10,10,granular_k10_p08,marca_confianca_tradicao,6.907806900722445,9.423001509392854,0.7330792522782404,cuidado pessoal e pele/corpo + identidade e representatividade
granular_k10,10,granular_k10_p08,duvida_ceticismo,2.7515672992841242,3.883899669855128,0.7084547833818683,cuidado pessoal e pele/corpo + identidade e representatividade
granular_k10,10,granular_k10_p08,inovacao_tecnologia_novidade,1.6185503583130876,2.655917638447784,0.6094128578697297,cuidado pessoal e pele/corpo + identidade e representatividade
granular_k10,10,granular_k10_p08,comparacao_concorrencia,4.290753211626923,7.2505030814373255,0.5917869647710476,cuidado pessoal e pele/corpo + identidade e representatividade
granular_k10,10,granular_k10_p08,natural_sustentavel_consciente,0.8320545805315971,2.5253014822463995,0.32948722613168435,cuidado pessoal e pele/corpo + identidade e representatividade
granular_k10,10,granular_k10_p08,status_presente_estetica,1.7421654498741694,5.396319311395639,0.32284328434664045,cuidado pessoal e pele/corpo + identidade e representatividade
granular_k10,10,granular_k10_p08,canal_loja_consultora_venda,2.1902976500650935,7.328959838785211,0.2988551852165886,cuidado pessoal e pele/corpo + identidade e representatividade
granular_k10,10,granular_k10_p09,duvida_ceticismo,8.455299311598804,3.883899669855128,2.177012804224727,cética ou indecisa + consciente/natural/sustentável
granular_k10,10,granular_k10_p09,natural_sustentavel_consciente,5.438538724920731,2.5253014822463995,2.153619582911281,cética ou indecisa + consciente/natural/sustentável
granular_k10,10,granular_k10_p09,sensorial_perfume_prazer,6.758626248469003,3.8699544260650725,1.7464356176775706,cética ou indecisa + consciente/natural/sustentável
granular_k10,10,granular_k10_p09,marca_confianca_tradicao,11.526489567500764,9.423001509392854,1.2232290906470886,cética ou indecisa + consciente/natural/sustentável
granular_k10,10,granular_k10_p09,comparacao_concorrencia,8.42802537439019,7.2505030814373255,1.162405598580814,cética ou indecisa + consciente/natural/sustentável
granular_k10,10,granular_k10_p09,pele_corpo_cuidado_pessoal,7.368524070430701,6.725669619231966,1.0955822226772038,cética ou indecisa + consciente/natural/sustentável
granular_k10,10,granular_k10_p09,diversidade_identidade_representatividade,1.789906230865728,2.066859540686625,0.8660028393952252,cética ou indecisa + consciente/natural/sustentável
granular_k10,10,granular_k10_p09,familia_social_influencia,2.0351737351149355,2.7583215737943223,0.7378304815690394,cética ou indecisa + consciente/natural/sustentável
granular_k10,10,granular_k10_p09,positivo_encantamento,0.5278960744965149,0.8699011404539279,0.6068460540482227,cética ou indecisa + consciente/natural/sustentável
granular_k10,10,granular_k10_p09,inovacao_tecnologia_novidade,1.497792807368366,2.655917638447784,0.5639455025584796,cética ou indecisa + consciente/natural/sustentável
granular_k10,10,granular_k10_p09,negativo_rejeicao,0.4864685956946976,0.974057503881747,0.4994249248694829,cética ou indecisa + consciente/natural/sustentável
granular_k10,10,granular_k10_p09,eficacia_resultado_funcional,1.3654249248169772,3.0577023904228717,0.4465525909564216,cética ou indecisa + consciente/natural/sustentável
granular_k10,10,granular_k10_p09,praticidade_rotina_conveniencia,1.3905471134145224,4.213859423694209,0.3299937120815143,cética ou indecisa + consciente/natural/sustentável
granular_k10,10,granular_k10_p09,status_presente_estetica,1.713209045938664,5.396319311395639,0.3174773298386563,cética ou indecisa + consciente/natural/sustentável
granular_k10,10,granular_k10_p09,canal_loja_consultora_venda,0.9154539218572246,7.328959838785211,0.12490911971063043,cética ou indecisa + consciente/natural/sustentável
granular_k10,10,granular_k10_p09,preco_valor_promocao,0.3110415293004257,2.813144434161926,0.11056720924927882,cética ou indecisa + consciente/natural/sustentável
