doc_id,chunk_index_a,chunk_index_b,chunk_id_a,chunk_id_b,jaccard_tokens_consecutivos,n_tokens_a,n_tokens_b
doc_a14aed810abe7b9b,12,13,doc_a14aed810abe7b9b_ch_0012,doc_a14aed810abe7b9b_ch_0013,0.2817,92,90
doc_a14aed810abe7b9b,13,14,doc_a14aed810abe7b9b_ch_0013,doc_a14aed810abe7b9b_ch_0014,0.2671,90,95
doc_a14aed810abe7b9b,14,15,doc_a14aed810abe7b9b_ch_0014,doc_a14aed810abe7b9b_ch_0015,0.22,95,88
doc_a14aed810abe7b9b,15,16,doc_a14aed810abe7b9b_ch_0015,doc_a14aed810abe7b9b_ch_0016,0.25,88,72
doc_a14aed810abe7b9b,16,17,doc_a14aed810abe7b9b_ch_0016,doc_a14aed810abe7b9b_ch_0017,0.2101,72,95
doc_a14aed810abe7b9b,17,18,doc_a14aed810abe7b9b_ch_0017,doc_a14aed810abe7b9b_ch_0018,0.2038,95,94
doc_a14aed810abe7b9b,18,19,doc_a14aed810abe7b9b_ch_0018,doc_a14aed810abe7b9b_ch_0019,0.1905,94,106
doc_a14aed810abe7b9b,19,20,doc_a14aed810abe7b9b_ch_0019,doc_a14aed810abe7b9b_ch_0020,0.2727,106,90
doc_a14aed810abe7b9b,20,21,doc_a14aed810abe7b9b_ch_0020,doc_a14aed810abe7b9b_ch_0021,0.2138,90,103
doc_a14aed810abe7b9b,21,22,doc_a14aed810abe7b9b_ch_0021,doc_a14aed810abe7b9b_ch_0022,0.2166,103,88
doc_a14aed810abe7b9b,22,23,doc_a14aed810abe7b9b_ch_0022,doc_a14aed810abe7b9b_ch_0023,0.2681,88,87
doc_a14aed810abe7b9b,23,24,doc_a14aed810abe7b9b_ch_0023,doc_a14aed810abe7b9b_ch_0024,0.2288,87,101
doc_a14aed810abe7b9b,24,25,doc_a14aed810abe7b9b_ch_0024,doc_a14aed810abe7b9b_ch_0025,0.3014,101,89
doc_a14aed810abe7b9b,25,26,doc_a14aed810abe7b9b_ch_0025,doc_a14aed810abe7b9b_ch_0026,0.2099,89,107
doc_a14aed810abe7b9b,26,27,doc_a14aed810abe7b9b_ch_0026,doc_a14aed810abe7b9b_ch_0027,0.2129,107,81
doc_a14aed810abe7b9b,27,28,doc_a14aed810abe7b9b_ch_0027,doc_a14aed810abe7b9b_ch_0028,0.2824,81,87
doc_a14aed810abe7b9b,28,29,doc_a14aed810abe7b9b_ch_0028,doc_a14aed810abe7b9b_ch_0029,0.2414,87,93
doc_a14aed810abe7b9b,29,30,doc_a14aed810abe7b9b_ch_0029,doc_a14aed810abe7b9b_ch_0030,0.2152,93,99
doc_a14aed810abe7b9b,30,31,doc_a14aed810abe7b9b_ch_0030,doc_a14aed810abe7b9b_ch_0031,0.2012,99,98
doc_a14aed810abe7b9b,31,32,doc_a14aed810abe7b9b_ch_0031,doc_a14aed810abe7b9b_ch_0032,0.2483,98,88
doc_a14aed810abe7b9b,32,33,doc_a14aed810abe7b9b_ch_0032,doc_a14aed810abe7b9b_ch_0033,0.2756,88,74
doc_a14aed810abe7b9b,33,34,doc_a14aed810abe7b9b_ch_0033,doc_a14aed810abe7b9b_ch_0034,0.188,74,84
doc_a14aed810abe7b9b,34,35,doc_a14aed810abe7b9b_ch_0034,doc_a14aed810abe7b9b_ch_0035,0.2013,84,95
doc_a14aed810abe7b9b,35,36,doc_a14aed810abe7b9b_ch_0035,doc_a14aed810abe7b9b_ch_0036,0.2143,95,92
doc_a14aed810abe7b9b,36,37,doc_a14aed810abe7b9b_ch_0036,doc_a14aed810abe7b9b_ch_0037,0.2886,92,100
doc_a14aed810abe7b9b,37,38,doc_a14aed810abe7b9b_ch_0037,doc_a14aed810abe7b9b_ch_0038,0.195,100,90
doc_a14aed810abe7b9b,38,39,doc_a14aed810abe7b9b_ch_0038,doc_a14aed810abe7b9b_ch_0039,0.172,90,94
doc_a14aed810abe7b9b,39,40,doc_a14aed810abe7b9b_ch_0039,doc_a14aed810abe7b9b_ch_0040,0.2222,94,82
doc_a14aed810abe7b9b,40,41,doc_a14aed810abe7b9b_ch_0040,doc_a14aed810abe7b9b_ch_0041,0.2533,82,106
doc_a14aed810abe7b9b,41,42,doc_a14aed810abe7b9b_ch_0041,doc_a14aed810abe7b9b_ch_0042,0.2209,106,93
doc_a14aed810abe7b9b,42,43,doc_a14aed810abe7b9b_ch_0042,doc_a14aed810abe7b9b_ch_0043,0.2138,93,100
doc_a14aed810abe7b9b,43,44,doc_a14aed810abe7b9b_ch_0043,doc_a14aed810abe7b9b_ch_0044,0.1976,100,100
doc_a14aed810abe7b9b,44,45,doc_a14aed810abe7b9b_ch_0044,doc_a14aed810abe7b9b_ch_0045,0.2194,100,89
doc_a14aed810abe7b9b,45,46,doc_a14aed810abe7b9b_ch_0045,doc_a14aed810abe7b9b_ch_0046,0.303,89,83
doc_a14aed810abe7b9b,46,47,doc_a14aed810abe7b9b_ch_0046,doc_a14aed810abe7b9b_ch_0047,0.3206,83,90
doc_a14aed810abe7b9b,47,48,doc_a14aed810abe7b9b_ch_0047,doc_a14aed810abe7b9b_ch_0048,0.1579,90,20
doc_a1d2b9d6eaf7c8a9,1,2,doc_a1d2b9d6eaf7c8a9_ch_0001,doc_a1d2b9d6eaf7c8a9_ch_0002,0.2424,108,97
doc_a1d2b9d6eaf7c8a9,2,3,doc_a1d2b9d6eaf7c8a9_ch_0002,doc_a1d2b9d6eaf7c8a9_ch_0003,0.2207,97,80
doc_a1d2b9d6eaf7c8a9,3,4,doc_a1d2b9d6eaf7c8a9_ch_0003,doc_a1d2b9d6eaf7c8a9_ch_0004,0.2833,80,74
doc_a1d2b9d6eaf7c8a9,4,5,doc_a1d2b9d6eaf7c8a9_ch_0004,doc_a1d2b9d6eaf7c8a9_ch_0005,0.2214,74,86
doc_a1d2b9d6eaf7c8a9,5,6,doc_a1d2b9d6eaf7c8a9_ch_0005,doc_a1d2b9d6eaf7c8a9_ch_0006,0.2555,86,86
doc_a1d2b9d6eaf7c8a9,6,7,doc_a1d2b9d6eaf7c8a9_ch_0006,doc_a1d2b9d6eaf7c8a9_ch_0007,0.3139,86,94
doc_a1d2b9d6eaf7c8a9,7,8,doc_a1d2b9d6eaf7c8a9_ch_0007,doc_a1d2b9d6eaf7c8a9_ch_0008,0.24,94,92
doc_a1d2b9d6eaf7c8a9,8,9,doc_a1d2b9d6eaf7c8a9_ch_0008,doc_a1d2b9d6eaf7c8a9_ch_0009,0.2464,92,80
doc_a1d2b9d6eaf7c8a9,9,10,doc_a1d2b9d6eaf7c8a9_ch_0009,doc_a1d2b9d6eaf7c8a9_ch_0010,0.2199,80,92
doc_a1d2b9d6eaf7c8a9,10,11,doc_a1d2b9d6eaf7c8a9_ch_0010,doc_a1d2b9d6eaf7c8a9_ch_0011,0.2597,92,102
doc_a1d2b9d6eaf7c8a9,11,12,doc_a1d2b9d6eaf7c8a9_ch_0011,doc_a1d2b9d6eaf7c8a9_ch_0012,0.2236,102,95
doc_a1d2b9d6eaf7c8a9,12,13,doc_a1d2b9d6eaf7c8a9_ch_0012,doc_a1d2b9d6eaf7c8a9_ch_0013,0.2297,95,87
doc_a1d2b9d6eaf7c8a9,13,14,doc_a1d2b9d6eaf7c8a9_ch_0013,doc_a1d2b9d6eaf7c8a9_ch_0014,0.2153,87,88
doc_a1d2b9d6eaf7c8a9,14,15,doc_a1d2b9d6eaf7c8a9_ch_0014,doc_a1d2b9d6eaf7c8a9_ch_0015,0.2483,88,98
doc_a1d2b9d6eaf7c8a9,15,16,doc_a1d2b9d6eaf7c8a9_ch_0015,doc_a1d2b9d6eaf7c8a9_ch_0016,0.2837,98,83
doc_a1d2b9d6eaf7c8a9,16,17,doc_a1d2b9d6eaf7c8a9_ch_0016,doc_a1d2b9d6eaf7c8a9_ch_0017,0.3058,83,75
doc_a1d2b9d6eaf7c8a9,17,18,doc_a1d2b9d6eaf7c8a9_ch_0017,doc_a1d2b9d6eaf7c8a9_ch_0018,0.2734,75,88
doc_a1d2b9d6eaf7c8a9,18,19,doc_a1d2b9d6eaf7c8a9_ch_0018,doc_a1d2b9d6eaf7c8a9_ch_0019,0.2482,88,88
doc_a1d2b9d6eaf7c8a9,19,20,doc_a1d2b9d6eaf7c8a9_ch_0019,doc_a1d2b9d6eaf7c8a9_ch_0020,0.2027,88,90
doc_a1d2b9d6eaf7c8a9,20,21,doc_a1d2b9d6eaf7c8a9_ch_0020,doc_a1d2b9d6eaf7c8a9_ch_0021,0.3307,90,79
doc_a1d2b9d6eaf7c8a9,21,22,doc_a1d2b9d6eaf7c8a9_ch_0021,doc_a1d2b9d6eaf7c8a9_ch_0022,0.2812,79,85
doc_a1d2b9d6eaf7c8a9,22,23,doc_a1d2b9d6eaf7c8a9_ch_0022,doc_a1d2b9d6eaf7c8a9_ch_0023,0.2979,85,98
doc_a1d2b9d6eaf7c8a9,23,24,doc_a1d2b9d6eaf7c8a9_ch_0023,doc_a1d2b9d6eaf7c8a9_ch_0024,0.3264,98,93
doc_a1d2b9d6eaf7c8a9,24,25,doc_a1d2b9d6eaf7c8a9_ch_0024,doc_a1d2b9d6eaf7c8a9_ch_0025,0.1728,93,97
doc_a1d2b9d6eaf7c8a9,25,26,doc_a1d2b9d6eaf7c8a9_ch_0025,doc_a1d2b9d6eaf7c8a9_ch_0026,0.2152,97,95
doc_a1d2b9d6eaf7c8a9,26,27,doc_a1d2b9d6eaf7c8a9_ch_0026,doc_a1d2b9d6eaf7c8a9_ch_0027,0.2239,95,69
doc_a1d2b9d6eaf7c8a9,27,28,doc_a1d2b9d6eaf7c8a9_ch_0027,doc_a1d2b9d6eaf7c8a9_ch_0028,0.28,69,91
doc_a1d2b9d6eaf7c8a9,28,29,doc_a1d2b9d6eaf7c8a9_ch_0028,doc_a1d2b9d6eaf7c8a9_ch_0029,0.3047,91,76
doc_a1d2b9d6eaf7c8a9,29,30,doc_a1d2b9d6eaf7c8a9_ch_0029,doc_a1d2b9d6eaf7c8a9_ch_0030,0.264,76,82
doc_a1d2b9d6eaf7c8a9,30,31,doc_a1d2b9d6eaf7c8a9_ch_0030,doc_a1d2b9d6eaf7c8a9_ch_0031,0.2368,82,59
doc_a1d2b9d6eaf7c8a9,31,32,doc_a1d2b9d6eaf7c8a9_ch_0031,doc_a1d2b9d6eaf7c8a9_ch_0032,0.2816,59,73
doc_a1d2b9d6eaf7c8a9,32,33,doc_a1d2b9d6eaf7c8a9_ch_0032,doc_a1d2b9d6eaf7c8a9_ch_0033,0.2389,73,67
doc_a1d2b9d6eaf7c8a9,33,34,doc_a1d2b9d6eaf7c8a9_ch_0033,doc_a1d2b9d6eaf7c8a9_ch_0034,0.2632,67,77
doc_a1d2b9d6eaf7c8a9,34,35,doc_a1d2b9d6eaf7c8a9_ch_0034,doc_a1d2b9d6eaf7c8a9_ch_0035,0.248,77,79
doc_a1d2b9d6eaf7c8a9,35,36,doc_a1d2b9d6eaf7c8a9_ch_0035,doc_a1d2b9d6eaf7c8a9_ch_0036,0.2519,79,85
doc_a1d2b9d6eaf7c8a9,36,37,doc_a1d2b9d6eaf7c8a9_ch_0036,doc_a1d2b9d6eaf7c8a9_ch_0037,0.2329,85,95
doc_a1d2b9d6eaf7c8a9,37,38,doc_a1d2b9d6eaf7c8a9_ch_0037,doc_a1d2b9d6eaf7c8a9_ch_0038,0.2183,95,78
doc_a1d2b9d6eaf7c8a9,38,39,doc_a1d2b9d6eaf7c8a9_ch_0038,doc_a1d2b9d6eaf7c8a9_ch_0039,0.2692,78,87
doc_a1d2b9d6eaf7c8a9,39,40,doc_a1d2b9d6eaf7c8a9_ch_0039,doc_a1d2b9d6eaf7c8a9_ch_0040,0.2222,87,67
doc_a1d2b9d6eaf7c8a9,40,41,doc_a1d2b9d6eaf7c8a9_ch_0040,doc_a1d2b9d6eaf7c8a9_ch_0041,0.1866,67,92
doc_a1d2b9d6eaf7c8a9,41,42,doc_a1d2b9d6eaf7c8a9_ch_0041,doc_a1d2b9d6eaf7c8a9_ch_0042,0.1795,92,92
doc_a1d2b9d6eaf7c8a9,42,43,doc_a1d2b9d6eaf7c8a9_ch_0042,doc_a1d2b9d6eaf7c8a9_ch_0043,0.3023,92,76
doc_a1d2b9d6eaf7c8a9,43,44,doc_a1d2b9d6eaf7c8a9_ch_0043,doc_a1d2b9d6eaf7c8a9_ch_0044,0.2836,76,96
doc_a1d2b9d6eaf7c8a9,44,45,doc_a1d2b9d6eaf7c8a9_ch_0044,doc_a1d2b9d6eaf7c8a9_ch_0045,0.2384,96,91
doc_a1d2b9d6eaf7c8a9,45,46,doc_a1d2b9d6eaf7c8a9_ch_0045,doc_a1d2b9d6eaf7c8a9_ch_0046,0.1892,91,85
doc_a1d2b9d6eaf7c8a9,46,47,doc_a1d2b9d6eaf7c8a9_ch_0046,doc_a1d2b9d6eaf7c8a9_ch_0047,0.2803,85,84
doc_a1d2b9d6eaf7c8a9,47,48,doc_a1d2b9d6eaf7c8a9_ch_0047,doc_a1d2b9d6eaf7c8a9_ch_0048,0.3285,84,98
doc_a1d2b9d6eaf7c8a9,48,49,doc_a1d2b9d6eaf7c8a9_ch_0048,doc_a1d2b9d6eaf7c8a9_ch_0049,0.2237,98,88
doc_a1d2b9d6eaf7c8a9,49,50,doc_a1d2b9d6eaf7c8a9_ch_0049,doc_a1d2b9d6eaf7c8a9_ch_0050,0.339,88,70
doc_a1d2b9d6eaf7c8a9,50,51,doc_a1d2b9d6eaf7c8a9_ch_0050,doc_a1d2b9d6eaf7c8a9_ch_0051,0.2636,70,69
doc_a1d2b9d6eaf7c8a9,51,52,doc_a1d2b9d6eaf7c8a9_ch_0051,doc_a1d2b9d6eaf7c8a9_ch_0052,0.3063,69,76
doc_a1d2b9d6eaf7c8a9,52,53,doc_a1d2b9d6eaf7c8a9_ch_0052,doc_a1d2b9d6eaf7c8a9_ch_0053,0.2463,76,91
doc_a1d2b9d6eaf7c8a9,53,54,doc_a1d2b9d6eaf7c8a9_ch_0053,doc_a1d2b9d6eaf7c8a9_ch_0054,0.269,91,93
doc_a1d2b9d6eaf7c8a9,54,55,doc_a1d2b9d6eaf7c8a9_ch_0054,doc_a1d2b9d6eaf7c8a9_ch_0055,0.3307,93,76
doc_a1d2b9d6eaf7c8a9,55,56,doc_a1d2b9d6eaf7c8a9_ch_0055,doc_a1d2b9d6eaf7c8a9_ch_0056,0.1846,76,78
doc_a1d2b9d6eaf7c8a9,56,57,doc_a1d2b9d6eaf7c8a9_ch_0056,doc_a1d2b9d6eaf7c8a9_ch_0057,0.2362,78,79
doc_a1d2b9d6eaf7c8a9,57,58,doc_a1d2b9d6eaf7c8a9_ch_0057,doc_a1d2b9d6eaf7c8a9_ch_0058,0.3077,79,74
doc_a1d2b9d6eaf7c8a9,58,59,doc_a1d2b9d6eaf7c8a9_ch_0058,doc_a1d2b9d6eaf7c8a9_ch_0059,0.2288,74,71
doc_a1d2b9d6eaf7c8a9,59,60,doc_a1d2b9d6eaf7c8a9_ch_0059,doc_a1d2b9d6eaf7c8a9_ch_0060,0.1826,71,65
doc_a1d2b9d6eaf7c8a9,60,61,doc_a1d2b9d6eaf7c8a9_ch_0060,doc_a1d2b9d6eaf7c8a9_ch_0061,0.2845,65,84
doc_a1d2b9d6eaf7c8a9,61,62,doc_a1d2b9d6eaf7c8a9_ch_0061,doc_a1d2b9d6eaf7c8a9_ch_0062,0.2381,84,98
doc_a1d2b9d6eaf7c8a9,62,63,doc_a1d2b9d6eaf7c8a9_ch_0062,doc_a1d2b9d6eaf7c8a9_ch_0063,0.2302,98,73
doc_a1d2b9d6eaf7c8a9,63,64,doc_a1d2b9d6eaf7c8a9_ch_0063,doc_a1d2b9d6eaf7c8a9_ch_0064,0.2589,73,68
doc_a1d2b9d6eaf7c8a9,64,65,doc_a1d2b9d6eaf7c8a9_ch_0064,doc_a1d2b9d6eaf7c8a9_ch_0065,0.208,68,83
doc_a1d2b9d6eaf7c8a9,65,66,doc_a1d2b9d6eaf7c8a9_ch_0065,doc_a1d2b9d6eaf7c8a9_ch_0066,0.2748,83,84
doc_a1d2b9d6eaf7c8a9,66,67,doc_a1d2b9d6eaf7c8a9_ch_0066,doc_a1d2b9d6eaf7c8a9_ch_0067,0.2158,84,85
doc_a1d2b9d6eaf7c8a9,67,68,doc_a1d2b9d6eaf7c8a9_ch_0067,doc_a1d2b9d6eaf7c8a9_ch_0068,0.2239,85,79
doc_a1d2b9d6eaf7c8a9,68,69,doc_a1d2b9d6eaf7c8a9_ch_0068,doc_a1d2b9d6eaf7c8a9_ch_0069,0.292,79,67
doc_a1d2b9d6eaf7c8a9,69,70,doc_a1d2b9d6eaf7c8a9_ch_0069,doc_a1d2b9d6eaf7c8a9_ch_0070,0.314,67,46
doc_a1d2b9d6eaf7c8a9,70,71,doc_a1d2b9d6eaf7c8a9_ch_0070,doc_a1d2b9d6eaf7c8a9_ch_0071,0.2535,46,43
doc_a1d2b9d6eaf7c8a9,71,72,doc_a1d2b9d6eaf7c8a9_ch_0071,doc_a1d2b9d6eaf7c8a9_ch_0072,0.2059,43,39
doc_a1d2b9d6eaf7c8a9,72,73,doc_a1d2b9d6eaf7c8a9_ch_0072,doc_a1d2b9d6eaf7c8a9_ch_0073,0.1515,39,75
doc_a1d2b9d6eaf7c8a9,73,74,doc_a1d2b9d6eaf7c8a9_ch_0073,doc_a1d2b9d6eaf7c8a9_ch_0074,0.2632,75,69
doc_a1d2b9d6eaf7c8a9,74,75,doc_a1d2b9d6eaf7c8a9_ch_0074,doc_a1d2b9d6eaf7c8a9_ch_0075,0.3107,69,66
doc_a1d2b9d6eaf7c8a9,75,76,doc_a1d2b9d6eaf7c8a9_ch_0075,doc_a1d2b9d6eaf7c8a9_ch_0076,0.2747,66,50
doc_a1d2b9d6eaf7c8a9,76,77,doc_a1d2b9d6eaf7c8a9_ch_0076,doc_a1d2b9d6eaf7c8a9_ch_0077,0.202,50,69
doc_a1d2b9d6eaf7c8a9,77,78,doc_a1d2b9d6eaf7c8a9_ch_0077,doc_a1d2b9d6eaf7c8a9_ch_0078,0.4898,69,77
doc_a1d2b9d6eaf7c8a9,78,79,doc_a1d2b9d6eaf7c8a9_ch_0078,doc_a1d2b9d6eaf7c8a9_ch_0079,0.3231,77,95
doc_a1d2b9d6eaf7c8a9,79,80,doc_a1d2b9d6eaf7c8a9_ch_0079,doc_a1d2b9d6eaf7c8a9_ch_0080,0.2388,95,71
doc_a1d2b9d6eaf7c8a9,80,81,doc_a1d2b9d6eaf7c8a9_ch_0080,doc_a1d2b9d6eaf7c8a9_ch_0081,0.2348,71,71
doc_a1d2b9d6eaf7c8a9,81,82,doc_a1d2b9d6eaf7c8a9_ch_0081,doc_a1d2b9d6eaf7c8a9_ch_0082,0.2804,71,66
doc_a1d2b9d6eaf7c8a9,82,83,doc_a1d2b9d6eaf7c8a9_ch_0082,doc_a1d2b9d6eaf7c8a9_ch_0083,0.2667,66,86
doc_a1d2b9d6eaf7c8a9,83,84,doc_a1d2b9d6eaf7c8a9_ch_0083,doc_a1d2b9d6eaf7c8a9_ch_0084,0.3277,86,72
doc_a1d2b9d6eaf7c8a9,84,85,doc_a1d2b9d6eaf7c8a9_ch_0084,doc_a1d2b9d6eaf7c8a9_ch_0085,0.2656,72,90
doc_a1d2b9d6eaf7c8a9,85,86,doc_a1d2b9d6eaf7c8a9_ch_0085,doc_a1d2b9d6eaf7c8a9_ch_0086,0.3113,90,49
doc_a1d2b9d6eaf7c8a9,86,87,doc_a1d2b9d6eaf7c8a9_ch_0086,doc_a1d2b9d6eaf7c8a9_ch_0087,0.2308,49,63
doc_a1d2b9d6eaf7c8a9,87,88,doc_a1d2b9d6eaf7c8a9_ch_0087,doc_a1d2b9d6eaf7c8a9_ch_0088,0.1683,63,55
doc_a1d2b9d6eaf7c8a9,88,89,doc_a1d2b9d6eaf7c8a9_ch_0088,doc_a1d2b9d6eaf7c8a9_ch_0089,0.2277,55,69
doc_a1d2b9d6eaf7c8a9,89,90,doc_a1d2b9d6eaf7c8a9_ch_0089,doc_a1d2b9d6eaf7c8a9_ch_0090,0.2566,69,73
doc_a1d2b9d6eaf7c8a9,90,91,doc_a1d2b9d6eaf7c8a9_ch_0090,doc_a1d2b9d6eaf7c8a9_ch_0091,0.2479,73,73
doc_a1d2b9d6eaf7c8a9,91,92,doc_a1d2b9d6eaf7c8a9_ch_0091,doc_a1d2b9d6eaf7c8a9_ch_0092,0.2759,73,75
doc_a1d2b9d6eaf7c8a9,92,93,doc_a1d2b9d6eaf7c8a9_ch_0092,doc_a1d2b9d6eaf7c8a9_ch_0093,0.2963,75,65
doc_a1d2b9d6eaf7c8a9,93,94,doc_a1d2b9d6eaf7c8a9_ch_0093,doc_a1d2b9d6eaf7c8a9_ch_0094,0.2333,65,83
doc_a1d2b9d6eaf7c8a9,94,95,doc_a1d2b9d6eaf7c8a9_ch_0094,doc_a1d2b9d6eaf7c8a9_ch_0095,0.2672,83,83
doc_a1d2b9d6eaf7c8a9,95,96,doc_a1d2b9d6eaf7c8a9_ch_0095,doc_a1d2b9d6eaf7c8a9_ch_0096,0.2583,83,68
doc_a1d2b9d6eaf7c8a9,96,97,doc_a1d2b9d6eaf7c8a9_ch_0096,doc_a1d2b9d6eaf7c8a9_ch_0097,0.1983,68,71
doc_a1d2b9d6eaf7c8a9,97,98,doc_a1d2b9d6eaf7c8a9_ch_0097,doc_a1d2b9d6eaf7c8a9_ch_0098,0.3153,71,75
doc_a1d2b9d6eaf7c8a9,98,99,doc_a1d2b9d6eaf7c8a9_ch_0098,doc_a1d2b9d6eaf7c8a9_ch_0099,0.281,75,80
doc_a1d2b9d6eaf7c8a9,99,100,doc_a1d2b9d6eaf7c8a9_ch_0099,doc_a1d2b9d6eaf7c8a9_ch_0100,0.2419,80,74
doc_a1d2b9d6eaf7c8a9,100,101,doc_a1d2b9d6eaf7c8a9_ch_0100,doc_a1d2b9d6eaf7c8a9_ch_0101,0.2047,74,79
doc_a1d2b9d6eaf7c8a9,101,102,doc_a1d2b9d6eaf7c8a9_ch_0101,doc_a1d2b9d6eaf7c8a9_ch_0102,0.1985,79,84
doc_a1d2b9d6eaf7c8a9,102,103,doc_a1d2b9d6eaf7c8a9_ch_0102,doc_a1d2b9d6eaf7c8a9_ch_0103,0.2153,84,91
doc_a1d2b9d6eaf7c8a9,103,104,doc_a1d2b9d6eaf7c8a9_ch_0103,doc_a1d2b9d6eaf7c8a9_ch_0104,0.2405,91,105
doc_a1d2b9d6eaf7c8a9,104,105,doc_a1d2b9d6eaf7c8a9_ch_0104,doc_a1d2b9d6eaf7c8a9_ch_0105,0.25,105,80
doc_a1d2b9d6eaf7c8a9,105,106,doc_a1d2b9d6eaf7c8a9_ch_0105,doc_a1d2b9d6eaf7c8a9_ch_0106,0.3,80,76
doc_a1d2b9d6eaf7c8a9,106,107,doc_a1d2b9d6eaf7c8a9_ch_0106,doc_a1d2b9d6eaf7c8a9_ch_0107,0.339,76,82
doc_a1d2b9d6eaf7c8a9,107,108,doc_a1d2b9d6eaf7c8a9_ch_0107,doc_a1d2b9d6eaf7c8a9_ch_0108,0.3008,82,91
doc_a1d2b9d6eaf7c8a9,108,109,doc_a1d2b9d6eaf7c8a9_ch_0108,doc_a1d2b9d6eaf7c8a9_ch_0109,0.2353,91,77
doc_a1d2b9d6eaf7c8a9,109,110,doc_a1d2b9d6eaf7c8a9_ch_0109,doc_a1d2b9d6eaf7c8a9_ch_0110,0.3017,77,74
doc_a1d2b9d6eaf7c8a9,110,111,doc_a1d2b9d6eaf7c8a9_ch_0110,doc_a1d2b9d6eaf7c8a9_ch_0111,0.209,74,88
doc_a1d2b9d6eaf7c8a9,111,112,doc_a1d2b9d6eaf7c8a9_ch_0111,doc_a1d2b9d6eaf7c8a9_ch_0112,0.3178,88,82
doc_a1d2b9d6eaf7c8a9,112,113,doc_a1d2b9d6eaf7c8a9_ch_0112,doc_a1d2b9d6eaf7c8a9_ch_0113,0.3186,82,67
doc_a1d2b9d6eaf7c8a9,113,114,doc_a1d2b9d6eaf7c8a9_ch_0113,doc_a1d2b9d6eaf7c8a9_ch_0114,0.2605,67,83
doc_a1d2b9d6eaf7c8a9,114,115,doc_a1d2b9d6eaf7c8a9_ch_0114,doc_a1d2b9d6eaf7c8a9_ch_0115,0.2406,83,82
doc_a1d2b9d6eaf7c8a9,115,116,doc_a1d2b9d6eaf7c8a9_ch_0115,doc_a1d2b9d6eaf7c8a9_ch_0116,0.2016,82,67
doc_a1d2b9d6eaf7c8a9,116,117,doc_a1d2b9d6eaf7c8a9_ch_0116,doc_a1d2b9d6eaf7c8a9_ch_0117,0.2281,67,73
doc_a1d2b9d6eaf7c8a9,117,118,doc_a1d2b9d6eaf7c8a9_ch_0117,doc_a1d2b9d6eaf7c8a9_ch_0118,0.2748,73,94
doc_a1d2b9d6eaf7c8a9,118,119,doc_a1d2b9d6eaf7c8a9_ch_0118,doc_a1d2b9d6eaf7c8a9_ch_0119,0.2041,94,83
doc_a1d2b9d6eaf7c8a9,119,120,doc_a1d2b9d6eaf7c8a9_ch_0119,doc_a1d2b9d6eaf7c8a9_ch_0120,0.2424,83,81
doc_a1d2b9d6eaf7c8a9,120,121,doc_a1d2b9d6eaf7c8a9_ch_0120,doc_a1d2b9d6eaf7c8a9_ch_0121,0.2446,81,92
doc_a1d2b9d6eaf7c8a9,121,122,doc_a1d2b9d6eaf7c8a9_ch_0121,doc_a1d2b9d6eaf7c8a9_ch_0122,0.2548,92,105
doc_a1d2b9d6eaf7c8a9,122,123,doc_a1d2b9d6eaf7c8a9_ch_0122,doc_a1d2b9d6eaf7c8a9_ch_0123,0.2484,105,86
doc_a1d2b9d6eaf7c8a9,123,124,doc_a1d2b9d6eaf7c8a9_ch_0123,doc_a1d2b9d6eaf7c8a9_ch_0124,0.2721,86,87
doc_a1d2b9d6eaf7c8a9,124,125,doc_a1d2b9d6eaf7c8a9_ch_0124,doc_a1d2b9d6eaf7c8a9_ch_0125,0.25,87,103
doc_a1d2b9d6eaf7c8a9,125,126,doc_a1d2b9d6eaf7c8a9_ch_0125,doc_a1d2b9d6eaf7c8a9_ch_0126,0.2025,103,93
doc_a1d2b9d6eaf7c8a9,126,127,doc_a1d2b9d6eaf7c8a9_ch_0126,doc_a1d2b9d6eaf7c8a9_ch_0127,0.2074,93,70
doc_a57807230362f233,1,2,doc_a57807230362f233_ch_0001,doc_a57807230362f233_ch_0002,0.2327,97,99
doc_a57807230362f233,2,3,doc_a57807230362f233_ch_0002,doc_a57807230362f233_ch_0003,0.2357,99,95
doc_a57807230362f233,3,4,doc_a57807230362f233_ch_0003,doc_a57807230362f233_ch_0004,0.2662,95,100
doc_a57807230362f233,4,5,doc_a57807230362f233_ch_0004,doc_a57807230362f233_ch_0005,0.225,100,96
doc_a57807230362f233,5,6,doc_a57807230362f233_ch_0005,doc_a57807230362f233_ch_0006,0.1491,96,89
doc_a57807230362f233,6,7,doc_a57807230362f233_ch_0006,doc_a57807230362f233_ch_0007,0.2331,89,75
doc_a57807230362f233,7,8,doc_a57807230362f233_ch_0007,doc_a57807230362f233_ch_0008,0.3023,75,93
doc_a57807230362f233,8,9,doc_a57807230362f233_ch_0008,doc_a57807230362f233_ch_0009,0.1677,93,88
doc_a57807230362f233,9,10,doc_a57807230362f233_ch_0009,doc_a57807230362f233_ch_0010,0.2908,88,94
doc_a57807230362f233,10,11,doc_a57807230362f233_ch_0010,doc_a57807230362f233_ch_0011,0.2324,94,81
doc_a57807230362f233,11,12,doc_a57807230362f233_ch_0011,doc_a57807230362f233_ch_0012,0.1957,81,84
doc_a57807230362f233,12,13,doc_a57807230362f233_ch_0012,doc_a57807230362f233_ch_0013,0.2783,84,63
